ArtifactID,Categoria
org.glowroot:glowroot-agent-logging-logstash,Utilitários e Ferramentas
org.glowroot:glowroot-agent-netty-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-agent-play-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-agent-quartz-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-agent-redis-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-agent-servlet-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-agent-spray-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-agent-spring-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-agent-struts-plugin,Utilitários e Ferramentas
org.glowroot:glowroot-common,Utilitários e Ferramentas
org.glowroot:glowroot-common2,Utilitários e Ferramentas
org.glowroot:glowroot-ui,Utilitários e Ferramentas
org.glowroot:glowroot-wire-api,Utilitários e Ferramentas
org.gluster:glusterfs-hadoop,Gerenciamento de Dados
org.gnieh:tiscaf,Desenvolvimento Frontend
org.gnu.glpk:glpk-java,Gerenciamento de Dados
org.goots.hiderdoclet:doclet,Desenvolvimento de Software
org.gora:gora-core,Integração e Comunicação
org.gora:gora-sql,Integração e Comunicação
org.graalvm.compiler:compiler,Desenvolvimento de Software
org.graalvm.js:js,Diversos
org.graalvm.js:js-language,Desenvolvimento de Software
org.graalvm.js:js-launcher,Desenvolvimento de Software
org.graalvm.js:js-scriptengine,Diversos
org.graalvm.nativeimage:svm,Gerenciamento de Dados
org.graalvm.polyglot:js,Desenvolvimento de Software
org.graalvm.polyglot:js-community,Gerenciamento de Dados
org.graalvm.polyglot:polyglot,Gerenciamento de Dados
org.graalvm.polyglot:python,Gerenciamento de Dados
org.graalvm.python:python-embedding,Gerenciamento de Dados
org.graalvm.python:python-launcher,Gerenciamento de Dados
org.graalvm.regex:regex,Desenvolvimento de Software
org.graalvm.sdk:collections,Desenvolvimento de Software
org.graalvm.sdk:graal-sdk,Gerenciamento de Dados
org.graalvm.sdk:jniutils,Desenvolvimento de Software
org.graalvm.sdk:launcher-common,Desenvolvimento de Software
org.graalvm.sdk:nativeimage,Gerenciamento de Dados
org.graalvm.sdk:word,Desenvolvimento de Software
org.graalvm.shadowed:icu4j,Desenvolvimento de Software
org.graalvm.shadowed:jline,Desenvolvimento de Software
org.graalvm.tools:chromeinspector,Diversos
org.graalvm.tools:profiler,Diversos
org.graalvm.truffle:truffle-api,Diversos
org.graalvm.truffle:truffle-compiler,Desenvolvimento de Software
org.graalvm.truffle:truffle-runtime,Desenvolvimento de Software
org.graalvm.visualvm.modules:org-graalvm-visualvm-lib-jfluid-heap,Plataformas e Infraestrutura
org.gradle.api.plugins:gradle-nexus-plugin,Desenvolvimento de Software
org.gradle.api:gradle-core,Desenvolvimento de Software
org.gradle:gradle-all,Plataformas e Infraestrutura
org.gradle:gradle-base,Desenvolvimento de Software
org.gradle:gradle-base-services,Desenvolvimento de Software
org.gradle:gradle-base-services-groovy,Desenvolvimento de Software
org.gradle:gradle-core,Desenvolvimento de Software
org.gradle:gradle-core-api,Desenvolvimento de Software
org.gradle:gradle-dependency-management,Desenvolvimento de Software
org.gradle:gradle-language-java,Desenvolvimento de Software
org.gradle:gradle-language-jvm,Utilitários e Ferramentas
org.gradle:gradle-logging,Desenvolvimento de Software
org.gradle:gradle-maven,Utilitários e Ferramentas
org.gradle:gradle-messaging,Desenvolvimento de Software
org.gradle:gradle-model-core,Desenvolvimento de Software
org.gradle:gradle-native,Desenvolvimento de Software
org.gradle:gradle-platform-jvm,Utilitários e Ferramentas
org.gradle:gradle-plugins,Web e Aplicações
org.gradle:gradle-process-services,Gerenciamento de Dados
org.gradle:gradle-resources,Desenvolvimento de Software
org.gradle:gradle-test-kit,Plataformas e Infraestrutura
org.gradle:gradle-util,Desenvolvimento de Software
org.gradle:gradle-workers,Desenvolvimento de Software
org.grails.plugins:async,Web e Aplicações
org.grails.plugins:cache,Desenvolvimento de Software
org.grails.plugins:database-migration,Desenvolvimento de Software
org.grails.plugins:filterpane,Desenvolvimento de Software
org.grails.plugins:grails-views-json,Web e Aplicações
org.grails.plugins:greenmail,Desenvolvimento de Software
org.grails.plugins:gsp,Desenvolvimento de Software
org.grails.plugins:hibernate,Desenvolvimento de Software
org.grails.plugins:jquery,Desenvolvimento de Software
org.grails.plugins:mail,Desenvolvimento de Software
org.grails.plugins:resources,Desenvolvimento de Software
org.grails.plugins:shiro,Desenvolvimento de Software
org.grails.plugins:spock,Desenvolvimento de Software
org.grails.plugins:tomcat,Desenvolvimento de Software
org.grails.plugins:views-json,Web e Aplicações
org.grails.plugins:webxml,Desenvolvimento de Software
org.grails.profiles:base,Web e Aplicações
org.grails.profiles:rest-api,Web e Aplicações
org.grails:grails,Web e Aplicações
org.grails:grails-bootstrap,Web e Aplicações
org.grails:grails-codecs,Web e Aplicações
org.grails:grails-core,Web e Aplicações
org.grails:grails-crud,Desenvolvimento de Software
org.grails:grails-databinding,Web e Aplicações
org.grails:grails-datastore-core,Web e Aplicações
org.grails:grails-datastore-dynamodb,Web e Aplicações
org.grails:grails-datastore-gorm-async,Web e Aplicações
org.grails:grails-datastore-gorm-hibernate-core,Web e Aplicações
org.grails:grails-datastore-gorm-plugin-support,Web e Aplicações
org.grails:grails-datastore-gorm-rx,Web e Aplicações
org.grails:grails-datastore-gorm-support,Web e Aplicações
org.grails:grails-datastore-mongo,Web e Aplicações
org.grails:grails-datastore-simple,Web e Aplicações
org.grails:grails-datastore-web,Web e Aplicações
org.grails:grails-events,Web e Aplicações
org.grails:grails-gdoc-engine,Desenvolvimento Frontend
org.grails:grails-gorm,Web e Aplicações
org.grails:grails-gsp,Web e Aplicações
org.grails:grails-hibernate,Web e Aplicações
org.grails:grails-launcher,Web e Aplicações
org.grails:grails-logging,Desenvolvimento de Software
org.grails:grails-plugin-async,Web e Aplicações
org.grails:grails-plugin-controllers,Web e Aplicações
org.grails:grails-plugin-converters,Web e Aplicações
org.grails:grails-plugin-databinding,Desenvolvimento de Software
org.grails:grails-plugin-log4j,Web e Aplicações
org.grails:grails-plugin-rest,Desenvolvimento de Software
org.grails:grails-plugin-scaffolding,Web e Aplicações
org.grails:grails-plugin-services,Desenvolvimento de Software
org.grails:grails-plugin-servlets,Web e Aplicações
org.grails:grails-plugin-testing,Web e Aplicações
org.grails:grails-plugin-tomcat,Web e Aplicações
org.grails:grails-resources,Web e Aplicações
org.grails:grails-rx-http-client,Web e Aplicações
org.grails:grails-test,Desenvolvimento de Software
org.grails:grails-testing-support,Web e Aplicações
org.grails:grails-web-databinding,Web e Aplicações
org.grails:grails-web-fileupload,Web e Aplicações
org.grails:grails-web-gsp,Web e Aplicações
org.grails:grails-web-jsp,Web e Aplicações
org.grails:grails-web-mvc,Web e Aplicações
org.grails:grails-web-url-mappings,Web e Aplicações
org.granite:granite-flex,Aplicações Empresariais
org.graniteds-osgi:granite-core,Web e Aplicações
org.graniteds-osgi:granite-gravity-ea,Web e Aplicações
org.graniteds-osgi:granite-gravity-jms,Web e Aplicações
org.graniteds-osgi:granite-swc,Web e Aplicações
org.graniteds:granite-essentials-swc,Gerenciamento de Dados
org.graniteds:granite-generator,Desenvolvimento de Software
org.graniteds:granite-swc,Gerenciamento de Dados
org.graphstream:gs-algo,Análise e Processamento de Dados
org.graphstream:gs-core,Diversos
org.graphstream:gs-ui,Diversos
org.graphstream:mbox2,Análise e Processamento de Dados
org.graphwalker:graphwalker-dsl,Utilitários e Ferramentas
org.graphwalker:graphwalker-java,Utilitários e Ferramentas
org.graphwalker:graphwalker-model-checker,Utilitários e Ferramentas
org.graylog.jest:jest-common,Gerenciamento de Dados
org.graylog.plugins:usage-statistics,Desenvolvimento de Software
org.graylog.telemetry:graylog-telemetry-plugin,Desenvolvimento de Software
org.graylog2.log4j2:log4j2-gelf,Gerenciamento de Dados
org.graylog2:gelfclient,Desenvolvimento de Software
org.graylog2:gelfj,Desenvolvimento de Software
org.graylog2:graylog2-inputs,Desenvolvimento de Software
org.graylog2:graylog2-plugin,Desenvolvimento de Software
org.graylog2:graylog2-rest-models,Desenvolvimento de Software
org.graylog2:graylog2-rest-routes,Desenvolvimento de Software
org.graylog2:graylog2-server,Desenvolvimento de Software
org.graylog2:jersey-netty,Desenvolvimento de Software
org.greenbytes.http:structured-fields,Segurança e Gestão
org.greencheek.related.plugins:relateddocs-merger,Análise e Processamento de Dados
org.greenrobot:essentials,Desenvolvimento de Software
org.greenrobot:eventbus,Diversos
org.greenrobot:greendao-api,Gerenciamento de Dados
org.gridgain:gridgain-core,Gerenciamento de Dados
org.gridgain:gridgain-ggfs,Gerenciamento de Dados
org.gridgain:ignite-hibernate_5.3,Diversos
org.gridkit.coherence-tools:test-utils,Desenvolvimento de Software
org.groocss:groocss,Desenvolvimento de Software
org.guiceyfruit:guice-all,Web e Aplicações
org.guiceyfruit:guice-jsr250,Integração e Comunicação
org.guiceyfruit:guice-servlet,Web e Aplicações
org.guiceyfruit:guiceyfruit-core,Gerenciamento de Dados
org.guiceyfruit:guiceyfruit-junit3,Integração e Comunicação
org.guiceyfruit:guiceyfruit-junit4,Integração e Comunicação
org.gvnix:org.gvnix.addon.loupefield.addon,Desenvolvimento de Software
org.gvnix:org.gvnix.addon.loupefield.annotations,Desenvolvimento de Software
org.gwizard.guiceeasy:guiceeasy,Desenvolvimento de Software
org.gwt:beansbinding,Web e Aplicações
org.gwtproject.core:gwt-core,Desenvolvimento de Software
org.gwtproject.editor:gwt-editor,Desenvolvimento de Software
org.gwtproject.editor:gwt-editor-processor,Desenvolvimento de Software
org.gwtproject.event:gwt-event,Gerenciamento de Dados
org.gwtproject.regexp:gwt-regexp,Desenvolvimento de Software
org.gwtproject.safehtml:gwt-safehtml,Gerenciamento de Dados
org.gwtproject.safehtml:safehtml,Gerenciamento de Dados
org.gwtproject:gwt-dev,Web e Aplicações
org.gwtproject:gwt-servlet,Desenvolvimento de Software
org.gwtproject:gwt-user,Web e Aplicações
org.h2database:h2,Análise e Processamento de Dados
org.hammerlab.bam:load_2.11,Diversos
org.hammerlab.bam:test-bams_2.11,Desenvolvimento de Software
org.hammerlab.bdg-utils:cli_2.11,Desenvolvimento de Software
org.hammerlab.cli:base_2.11,Desenvolvimento de Software
org.hammerlab.cli:case-app_2.11,Desenvolvimento de Software
org.hammerlab.macros:conversions_2.11,Diversos
org.hammerlab.macros:iterators_2.11,Desenvolvimento de Software
org.hammerlab.macros:iterators_2.12,Desenvolvimento de Software
org.hammerlab.macros:iterators_sjs0.6_2.11,Desenvolvimento de Software
org.hammerlab.macros:iterators_sjs0.6_2.12,Desenvolvimento de Software
org.hammerlab.math:format_2.11,Desenvolvimento de Software
org.hammerlab.math:format_2.12,Desenvolvimento de Software
org.hammerlab.math:format_sjs0.6_2.11,Desenvolvimento de Software
org.hammerlab.math:format_sjs0.6_2.12,Desenvolvimento de Software
org.hammerlab.math:stats_2.11,Desenvolvimento de Software
org.hammerlab.math:stats_2.12,Desenvolvimento de Software
org.hammerlab.math:utils_2.11,Desenvolvimento de Software
org.hammerlab.math:utils_2.12,Desenvolvimento de Software
org.hammerlab.math:utils_sjs0.6_2.11,Desenvolvimento de Software
org.hammerlab.math:utils_sjs0.6_2.12,Desenvolvimento de Software
org.hammerlab.test:base_2.11,Desenvolvimento de Software
org.hammerlab.test:base_2.12,Desenvolvimento de Software
org.hammerlab.test:suite_sjs0.6_2.11,Desenvolvimento de Software
org.hammerlab.test:suite_sjs0.6_2.12,Desenvolvimento de Software
org.hawkular.cmdgw:hawkular-command-gateway-api,Segurança e Gestão
org.hawkular.cmdgw:hawkular-command-gateway-itest,Segurança e Gestão
org.hawkular.cmdgw:hawkular-command-gateway-war,Segurança e Gestão
org.hawkular.nest:hawkular-nest-distro,Segurança e Gestão
org.hawkular.nest:hawkular-nest-wf-extension,Segurança e Gestão
org.hawkular.titan:titan-hbase-094,Gerenciamento de Dados
org.hawkular.titan:titan-hbase-096,Gerenciamento de Dados
org.hawkular.titan:titan-hbase-098,Gerenciamento de Dados
org.hawkular.titan:titan-hbase-core,Gerenciamento de Dados
org.hectorclient.wso2:hector-core,Web e Aplicações
org.hibernate.aws-v4-signer-java-jbossmodules:aws-v4-signer-java-jbossmodules,Gerenciamento de Dados
org.hibernate.beanvalidation.tck:beanvalidation-standalone-container-adapter,Segurança e Gestão
org.hibernate.beanvalidation.tck:beanvalidation-tck-tests,Web e Aplicações
org.hibernate.elasticsearch-client-jbossmodules:elasticsearch-client-jbossmodules,Gerenciamento de Dados
org.hibernate.gson-jbossmodules:gson-jbossmodules,Gerenciamento de Dados
org.hibernate.lucene-jbossmodules:lucene-jbossmodules,Gerenciamento de Dados
org.hibernate.models:hibernate-models,Gerenciamento de Dados
org.hibernate.orm:hibernate-ant,Gerenciamento de Dados
org.hibernate.orm:hibernate-c3p0,Gerenciamento de Dados
org.hibernate.orm:hibernate-community-dialects,Gerenciamento de Dados
org.hibernate.orm:hibernate-core,Gerenciamento de Dados
org.hibernate.orm:hibernate-ehcache,Web e Aplicações
org.hibernate.orm:hibernate-envers,Web e Aplicações
org.hibernate.orm:hibernate-graalvm,Segurança e Gestão
org.hibernate.orm:hibernate-hikaricp,Segurança e Gestão
org.hibernate.orm:hibernate-jcache,Segurança e Gestão
org.hibernate.orm:hibernate-jpamodelgen,Gerenciamento de Dados
org.hibernate.orm:hibernate-testing,Gerenciamento de Dados
org.hibernate.reactive:hibernate-reactive-core,Diversos
org.hibernate.search:hibernate-search-backend-elasticsearch,Gerenciamento de Dados
org.hibernate.search:hibernate-search-backend-elasticsearch-aws,Gerenciamento de Dados
org.hibernate.search:hibernate-search-backend-lucene,Gerenciamento de Dados
org.hibernate.search:hibernate-search-engine,Web e Aplicações
org.hibernate.search:hibernate-search-mapper-orm,Gerenciamento de Dados
org.hibernate.search:hibernate-search-mapper-orm-coordination-outbox-polling-orm6,Web e Aplicações
org.hibernate.search:hibernate-search-mapper-orm-orm6,Web e Aplicações
org.hibernate.search:hibernate-search-mapper-orm-outbox-polling,Web e Aplicações
org.hibernate.search:hibernate-search-mapper-pojo,Segurança e Gestão
org.hibernate.search:hibernate-search-mapper-pojo-base,Gerenciamento de Dados
org.hibernate.search:hibernate-search-util-common,Web e Aplicações
org.hibernate.search:hibernate-search-v5migrationhelper-engine,Gerenciamento de Dados
org.hibernate.tool:hibernate-tools-orm,Desenvolvimento de Software
org.hibernate:com.springsource.org.hibernate,Análise e Processamento de Dados
org.hibernate:com.springsource.org.hibernate.annotations,Análise e Processamento de Dados
org.hibernate:com.springsource.org.hibernate.annotations.common,Análise e Processamento de Dados
org.hibernate:com.springsource.org.hibernate.cache,Análise e Processamento de Dados
org.hibernate:com.springsource.org.hibernate.ejb,Análise e Processamento de Dados
org.hibernate:com.springsource.org.hibernate.validator,Utilitários e Ferramentas
org.hibernate:hibernate-search-sharedtestresources,Gerenciamento de Dados
org.hibernate:hibernate.osgi,Gerenciamento de Dados
org.hibernate:org.hibernate.ejb-library,Gerenciamento de Dados
org.hibernatespatial:hibernate-spatial,Análise e Processamento de Dados
org.hibernatespatial:hibernate-spatial-h2-geodb,Análise e Processamento de Dados
org.hibernatespatial:hibernate-spatial-postgis,Análise e Processamento de Dados
org.hildan.generics:generics-explorer,Desenvolvimento de Software
org.hisp.dhis.integration.sdk:dhis2-java-sdk,Integração e Comunicação
org.hisp.dhis.integration.sdk:jackson-resource-model,Integração e Comunicação
org.hisp.dhis.parser:dhis-antlr-expression-parser,Desenvolvimento de Software
org.hjug.dtangler.core:dtangler-core,Desenvolvimento de Software
org.hjug.dtangler.domain:dtangler-domain,Desenvolvimento de Software
org.hl7.fhir.testcases:fhir-test-cases,Gerenciamento de Dados
org.hl7:hapi,Integração e Comunicação
org.hotswapagent:hotswap-agent,Plataformas e Infraestrutura
org.hotswapagent:hotswap-agent-core,Web e Aplicações
org.hprose:hprose-java,Desenvolvimento de Software
org.hrodberaht.directus:core,Desenvolvimento de Software
org.hsqldb:com.springsource.org.hsqldb,Gerenciamento de Dados
org.htmlunit:htmlunit,Web e Aplicações
org.htmlunit:neko-htmlunit,Desenvolvimento de Software
org.http4s:blaze-testkit_2.12,Gerenciamento de Dados
org.http4s:blaze-testkit_2.13,Gerenciamento de Dados
org.http4s:blaze-testkit_3,Gerenciamento de Dados
org.http4s:http4s-testing_3,Gerenciamento de Dados
org.http4s:http4s-testing_sjs1_2.12,Gerenciamento de Dados
org.http4s:http4s-testing_sjs1_2.13,Gerenciamento de Dados
org.http4s:http4s-testing_sjs1_3,Gerenciamento de Dados
